1242230323049426945,"@aniesbaswedan @tzuchiindonesia alhamdulillah 😭😭Barokallah Tetap semangat Pak...!!✊",positive,aniesbaswedan
1242230256687124481,"@Heinz_Fallen @GunRomli @aniesbaswedan Do'a yang sama buat ente Aamiin",positive,aniesbaswedan
1242228823451525122,"@aniesbaswedan @tzuchiindonesia Terima kasih,semoga menjadi ladang amal bagi yang memberi",positive,aniesbaswedan
1242228751162724352,"@aniesbaswedan @tzuchiindonesia Semoga pak Anis sehat terus dan warga DKI sanggup bekerja sama melawan pedemi ini",positive,aniesbaswedan
1242228607725924354,"Ayo bersama-sama kita lawan virus Corona... Tanggalkan ego masing-masing, dukung pemerintah untuk mengatasinya.",positive,aniesbaswedan
1242228387814338560,"@gie_nakayah8 @aniesbaswedan @permadiaktivis @GunRomli alhamdulillah.  Tahu ada niat begini aja udh seneng banget.",positive,aniesbaswedan
1242228255849095168,"Tul... Dari siapapun itu semoga pahalanya mengalir untuknya, dan semoga nama itu tetap terkunci rapat agar keikhlasannya tetap murni",positive,aniesbaswedan
1242226591075160064,"Kebaikan bisa datang darimana saja.. Terima kasih",positive,aniesbaswedan
1242226001389613056,"@sahabatanies_ Subhanallah, walhamdulilah, kami masih memiliki pemimpin yang amanah seperti beliau @aniesbaswedan",positive,aniesbaswedan
1242223297586053120,"Bukti bahwa bela rasa kemanusiaan itu lintas iman. https//t.co/8EfdjE6umd",positive,aniesbaswedan
1242220720559554561,"@gie_nakayah8 @aniesbaswedan @permadiaktivis @GunRomli Mantap bener",positive,aniesbaswedan
1242220788440166400,"@aniesbaswedan @saktiSHF @dinkesJKT @BNPB_Indonesia alhamdulillah mantap..",positive,aniesbaswedan
1242220520927629313,"@gie_nakayah8 @aniesbaswedan @permadiaktivis @GunRomli Masha Alloh. Semoga bermanfaat dan semoga segera berakhir.",positive,aniesbaswedan
1242230323049426945,"@aniesbaswedan @tzuchiindonesia alhamdulillah 😭😭Barokallah Tetap semangat Pak...!!✊",positive,aniesbaswedan
1242601772180365312,"@mas__piyuuu @aniesbaswedan Setuju",positive,aniesbaswedan
1242601023551582208,"@YohanesPatty2 @aniesbaswedanSaatnya semua saling membahu memberikan bantuan, anda yang gak ngapa2in mending diam atau berdoa semoga wabah ini cepat berakhir",positive,aniesbaswedan
1242598617577172992,"@YohanesPatty2  @aniesbaswedan Semoga orang dayak konsisten menjaga toleransi, sehat selalu kawan",positive,aniesbaswedan
1242596649953718272,"Wa'alaikum salaam wr wb.  alhamdulillah kita semua dalam keadaan sehat wal'afiat",positive,aniesbaswedan
1242593593249824768,"@mas__piyuuu @aniesbaswedan yang dilakukan @aniesbaswedan sudah tepat",positive,aniesbaswedan
1242592920969990144,"@SahabatRG_ @DKIJakarta @aniesbaswedan Semoga hasilnya maksimal.",positive,aniesbaswedan
1242585420673642496,"@podoradong Insya Allah Pak @aniesbaswedan selalu sehat Aamiin Ya Robbal Alamiin",positive,aniesbaswedan
1242585488499691520,"@geiszchalifah We Love U and We Thank You @aniesbaswedan. Please lead us through this We Trust You",positive,aniesbaswedan
1242584344914362368,"@4smara1701 @msaid_didu @aniesbaswedan Setuju pak, yang masih bandel sikat aja pak....",positive,aniesbaswedan
1242578056444706817,"@marlina_idha @DKIJakarta Keren pak gubernur kita gubernur rasa presiden, terima kasih pak @aniesbaswedan",positive,aniesbaswedan
1242568635484213248,"@podoradong Ya Alloh semoga pak @aniesbaswedan sehat.",positive,aniesbaswedan
1242567930279161856,"@autumnove @DKIJakarta @aniesbaswedan alhamdulillah ..... Barakallahu goodbener",positive,aniesbaswedan
1242549376750358534,"@vitras212 @DKIJakarta @aniesbaswedan Semoga pekerja DKI di berikan kesehatan Aamiin",positive,aniesbaswedan
1242543603685003265,"@aniesbaswedan terima kasih buddha tzu chi atas bantuan nya, semoga berkah untuk masyarakat jakarta",positive,aniesbaswedan
1242535416655302656,"@OmBrewoks3 @aniesbaswedan dooong Om.. Semangat ya pak Anies.. barakallah",positive,aniesbaswedan
1242533683736633344,"Semoga wabah ini segera berlalu dan kita terkoneksi kembali.",positive,aniesbaswedan
1242532070506688512,"semua tak memandang dari segi manapun, hanya 1 yang di fokuskan, PERSATUAN INDONESIA !!! https//t.co/dFLlwkxKbw",positive,aniesbaswedan
1242529293361504256,"@geiszchalifah @BundaZahwa74 Insya allah,,  doa yang terbaik mengalir bagaikan air yang deras buat pak @aniesbaswedan ,,,",positive,aniesbaswedan
1242520687018831872,"Pak @aniesbaswedan rakyat dan dunia melihat kerja anda. Bangsa ini beruntung ada gubernur DKI yang tanggap dan cepat",positive,aniesbaswedan
1242516990238978048,"@ajplus a very good idea to help those who needed help @aniesbaswedan @ganjarpranowo @jokowi",positive,aniesbaswedan
1242515088214347776,"@podoradong Semoga abang @aniesbaswedan dan keluaraga di berikesehatan.dan selalu di jaga dimana berada. Amin ya allah.",positive,aniesbaswedan
1242511893014523904,"Kerja Keras, Kerja Cerdas, Kerja Ikhlas, Kerja Tuntas,, saya tau ucapan itu dulu dari pa @aniesbaswedan , good job",positive,aniesbaswedan
1242499903323918336,"@aniesbaswedan @Yuhartono_Dendy @tzuchiindonesia  Semangat pak!,",positive,aniesbaswedan
1241513934240329730,"Beliau pemimpin bangsa ini, yang peduli.akan nasib bangsa Semoga Allah melindungi dan menjaga pa @aniesbaswedan",positive,aniesbaswedan
1241513385922932736,"@Cobeh09 @aniesbaswedan barokallah bang anies..kmi sangat mengapresiasi langkah2 bang anies dalam menyelematkan jakarta",positive,aniesbaswedan
1241506057731452928,"@marlina_idha @aniesbaswedan Emang GoodBener Pak Anies ini.",positive,aniesbaswedan
1241504168843440129,"@4smara1701 @aniesbaswedan Masya Allah Yaa Allah Lindungi dan Rahmati bangsa dan negri kami Yaa Allah",positive,aniesbaswedan
1241493764121616384,"Kami sebagai Warga Negara Indonesia juga salut dengan kepemimpinan Bang @aniesbaswedan menangani Covid-19 di DKI Jakarta.",positive,aniesbaswedan
1241490019799482370,"Upaya pak gubernur @aniesbaswedan membantu rakyat miskin, terima kasih. ",positive,aniesbaswedan
1241487302846590976,"@erna_st sudahlah kita hrs bersyukur punya Gubernur Hebat sekelas Bpk @aniesbaswedan yang bgtu sgt peduli dg warganya",positive,aniesbaswedan
1241485430152781824,"@dr_koko28 @iPhoel_S @jokowi @aniesbaswedan Setujuuuuuuu",positive,aniesbaswedan
1241479058824630272,"@marlina_idha @aniesbaswedan Barokalloh Pak @aniesbaswedan Ayo Yth Bapak @ridwankamil bergerak lebih tanggap karen… https//t.co/PcNGWFnExs",positive,aniesbaswedan
1241470745051422720,"@marlina_idha @aniesbaswedan Semangat pak, semoga semua rakyat nurut sama bapak😭😭",positive,aniesbaswedan
1241419878239580161,"@4smara1701 @DonAdam68 @aniesbaswedan Semoga Pak @aniesbaswedan diberikan kekuatan dan kemudahan 🤲😭",positive,aniesbaswedan
1241418988623499264,"@4smara1701 @aniesbaswedan SIAP. PAK. GUB. https//t.co/aV9rY96gV5",positive,aniesbaswedan
1241418347004096514,"@dr_koko28 @fadlizon @jokowi @aniesbaswedan Sangat setuju dok",positive,aniesbaswedan
1241410127443288066,"@DKIJakarta @aniesbaswedan Semangat pemerintahhhh",positive,aniesbaswedan
1241408162478968832,"Kami mendukung mu Pak",positive,aniesbaswedan
1241406685169586182,"@Zahrah40291660 @DKIJakarta @aniesbaswedan Jelas Terima Kasih Pak Anies Terima Kasih Pak Anies",positive,aniesbaswedan
1241406482727362562,"@Dennysiregar7 @CNNIndonesia @jokowi @aniesbaswedan KITA KUAT Kita dukung pemerintah dalam menangani Bencana Virus Covid - 19 (Corona) ",positive,aniesbaswedan
1241406239940030464,"@marlina_idha @aniesbaswedan Anies bahkan mengajarkan kepemimpinan yang otentik - semua harus jujur menilai ini, yang di pusat n daerah",positive,aniesbaswedan
1241406130493902858,"@4smara1701 @Zahrah40291660 @aniesbaswedan Insya allah berkah",positive,aniesbaswedan
1241404644829454336,"@jokowi @aniesbaswedan Benar juga kata lo den 😁",positive,aniesbaswedan
1241404417133309954,"Insha Allah, tidak di ragukan lagi, mohon jaga kesehatan dan diri anda Mr. @aniesbaswedan kesehatan dan perjuangan anda sangat di butuhkan ",positive,aniesbaswedan
1238966518806765573,"@permadiaktivis @aniesbaswedan Makasih Bang.....",positive,aniesbaswedan
1238977238478929922,"@GunRomli @aniesbaswedan Gubernur cerdas",positive,aniesbaswedan
1241510190853140481,"@marlina_idha @aniesbaswedan Ma shaa Allah, Gubernur Cerdas, ikhlas dan peduli dengan warganya akan selalu ada ide brilian mengatasi segala permasalahan ",positive,aniesbaswedan
1241513037204353024,"@4smara1701 @aniesbaswedan Please patuhi .jangan egois.",negative,aniesbaswedan
1241512969147539461,"Belum pernah ada kerja yang anda tuntas kan. Tap banyak uang anggaran yang sudah anda habiskan. Banyak sekali sandiwara dan pencitraan yang anda lakukan. Selamat pasti boss anda puas dengan apa yang sudah anda lakukan slm 2 thn mencoba merusak JAKARTA. ",negative,aniesbaswedan
1241512938722058240,"Virus yang jadi panggung politik gubernur DKI, yang ingin memperburuk keadaan di jakarta. Lockdown akan menimbulkan masalah baru di jakarta.",negative,aniesbaswedan
1241512898200915968,"JANGAN BANYAK TEORI & BACOT LAGIAN BAU MASYARAKAT BUTUH ACTION ",negative,aniesbaswedan
1241510121638780928,"@_ikan_asin @aniesbaswedan Omongan kadrun busuk gk level.",negative,aniesbaswedan
1241509443721814019,"@DybalaGonzalo @aniesbaswedan Memberi penjelasan orangDONGOK seperti Lo",negative,aniesbaswedan
1241508622657445888,"@FerdinandHaean2 @aniesbaswedan @DKIJakarta @kemendagri buzer dungu ya begini...",negative,aniesbaswedan
1241504392257273856,"@_ikan_asin @aniesbaswedan Udik lg ngmong udik",negative,aniesbaswedan
1241503453127426048,"@Dennysiregar7 @wotonnie @aniesbaswedan Masalah di Indonesia muncul sejak 2014 dan kumpulan orang tolol macam lu ada.",negative,aniesbaswedan
1241503247430344704,"@peter_hari @Uki23 @fadlizon @aniesbaswedan GOBLOK.",negative,aniesbaswedan
1241501645587922944,"Woi anjing dengerin Jokowi ngomong gak dia ngikutin kebijakan Anis Jokowi aja setuju ko lu yang nyinyir terus Jing...",negative,aniesbaswedan
1241500649637830656,"@_ikan_asin @aniesbaswedan Ngimpi Lo Tong",negative,aniesbaswedan
1241499904435871744,"dan ketika bukan org Jakarta menilai Gubernurnya adalah  GUOOOBLLOOKK sebenarnya GUOOOBLLOOKK",negative,aniesbaswedan
1241498899040235520,"Astagfirullah... Apa mas @ustadtengkuzul sekarang sudah benar-benar murtad? Sudah tidak menjadi kampret trus mualaf cebong? Sampai segininya membully mas @aniesbaswedan",negative,aniesbaswedan
1241497785796423680,"@TofaTofa_id @aniesbaswedan Tak ada Ahoker maupun Jokower di dunia ini kecuali sampah manusia yang dungu dan jahat.",negative,aniesbaswedan
1241497732700704768,"Bangsa cebonk, yang disebut itu yang mengekor ke gub @aniesbaswedan. Parah loo cebong, kapan pada sadar? Apa tunggu modar dulu? ",negative,aniesbaswedan
1241497608851357696,"@herdiman29 @Dennysiregar7 @wotonnie @aniesbaswedan Ini orang otak nya gak nyampe yang ada tujuan nya dia ingin sudutkan Anies trus",negative,aniesbaswedan
1241497100606509058,"@Ze_sukma @aniesbaswedan Muka katro udik ajaaa ))",negative,aniesbaswedan
1241496857714380800,"Saya dah lama tau desi ini tolol dan bebal, kirain sekrg dah pinteran dikit.. Ternyata mskin tobal ( tolol & bebal) ",negative,aniesbaswedan
1241495094315884544,"Harto katanya anti pki, tapi memerintah sperti diktator komunis, harto anjeng",negative,aniesbaswedan
1241493566678945793,"@B_walwal_B @Ahlanjegol @aniesbaswedan Kadrun itu ,,kalo laper galak kalo kenyang bego",negative,aniesbaswedan BACOT
1241491891004170241,"@WagimanDeep212 @kangdin223 @ustadtengkuzul @aniesbaswedan Babinya memang si tengku naen ini. Hoax aja kerjanya",negative,aniesbaswedan
1241490732159881217,"@AtikaFaya @aniesbaswedan Ini yang dihadapi virus mba,  bukan politik popularitas.  Dungu ko dipelihara",negative,aniesbaswedan
1241486185140064258,"dah goblok, dongok lagi sampe ke anak anaknya, komunis pecun!",negative,aniesbaswedan
1242646348547031041,"@ini_aku_lho_ @MikhailRaffasya @aniesbaswedan Eh tolol, itu kejadian tiba2. Kok cari Pak gubernur",negative,aniesbaswedan
1242647164221677570,"Pada kemana2 ya Yang kemarin mebully dan fitnah mau lockdown pada Diem buzzeRp laknat lihat Pendukung Jokowi mau ngusulin lockdown kalau Pak Anies dah dimaki2 hebat dan Bully, persiapkan diri dan keluarga aja supaya imun kuat, berhitung skenario paling buruk",negative,aniesbaswedan
1242647681790382080,"@firaun_id Ini kalau akting kayak gini, dihujat siang malam sampai dajjal turun.",negative,aniesbaswedan
1242652997286416384,"@MuhadklyAcho @Ana_Ind Hahahha gw jg bayar pajal dki tp kl gw nyinyirin juga dibantai ama pendukungnya. Apa bedanya taiik!!",negative,aniesbaswedan
1242653686813184002,"Eeh jadi dongo lo...bedain lah tegal sm jakarta, kepala daerahnya jg dr mana..? ",negative,aniesbaswedan
1242656721618628608,"Hai anak Anj*ng, Dia dapat bantuan krn dia dianggap yang lebih layak menerima dan dianggap lebih kayak  jd pemimpin negeri ini oleh umat Budha, bukan kayak junjungan Cebong Dungu dan kayak kamu yang suka adu domba. Itu kelakuan PKI ",negative,aniesbaswedan
1242675654648164357,"@berlianidris Lah bukannya dari awal pemerintah menganggap remeh...coba deh diingat2 ..malah ngebully  ",negative,aniesbaswedan
1242681587424100354,"Woi koplak, loe kayak dia yang tolol itu coeg..kok malah pesimis, jgn bilang kau Realistis ya..",negative,aniesbaswedan
1242690254156386304,"anies... anies... mbok ya mundur aja, wong gak punya segalanya kok ya, gak punya prinsip, gak bisa mimpin, gak pintar, gak ada terobosan, gak bisa ngatasi banjir, udahlah mundur aja. #4niestipuwargadki",negative,aniesbaswedan
1242693559955812353,"BEGO BOLEH, GOBLOK JANGAN",negative,aniesbaswedan
1242693648581423104,"@FerdinandHaean2 Lu TOLOL! Kemaren2 Anies nyuruh diam di rumah lu nyinyir kesetanan. Sekarang sok2 bijak nyuruh o… https//t.co/lxZZEQlDoV",negative,aniesbaswedan
1242695066482667521,"Itu lah ab,kemaren gubernur pak anies,mengatakan untuk mnjalankn himbauan bpk presiden. Ab blng bodoh,anak anak pun tau. Kadang kadang omongan abg pun.....",negative,aniesbaswedan
1242697579961266177,"@putri_melayu002 @Dennysiregar7 Anies yang #gubernurterbodoh itu kah?..",negative,aniesbaswedan
1242700090239668224,"Ketimbang eloe kagak ber-henti2 kritik kebijakan pemerintah, mending eloe bantu gubernur anies berantas virus corona dijakarta... dasar idiot....",negative,aniesbaswedan
1242701680329641985,"Woi koplak, loe kayak anies baswedan yang tolol itu coeg... eloe juga bakal mati, kalau diiket trus didudukin diatas kompor dongok... baca tuh yang lengkap, jgn sepotong2...",negative,aniesbaswedan
1242704206437351425,"@ReestyCayah @jokowi SALAH GOBLOK",negative,aniesbaswedan
1242722704723046401,"@FerdinandHaean2 @jokowi Bukan jokowi tapi pak Anies yang salah bro",negative,aniesbaswedan
1242731562250244097,"Luhut?  Babarblas dia kan ahli maklar,  abu janda?  manusia babi yang menjijikan . Guntur romli?  Apalagi anak ingusan prngetahuan dungu..... pak jokowi?  Dia ahli mebeler.....",negative,aniesbaswedan
1242735551406432256,"Pak Jokowi pernah dihujat, Pak Anies pernah dihujat, Pak Terawan pernah dihujat.. Semua pernah jadi korban hujatan… https//t.co/Dgcix8y2qB",negative,aniesbaswedan
1242745806102204417,"@kbenaranHakiki @DSofdi @zoelfick @amdfzi2915 @habibthink Loe nyindir anies nyet? https//t.co/JXRkkaPRUd",negative,aniesbaswedan
1242753126760775682,"Tull... Goblok banget... Awal� cengengesan gitu waktu Anies meminta warga tetap di rumah... Bukannya mendukung, malah asyik ngebuzzer... Sekarang jadi bijak...",negative,aniesbaswedan
1242753244402569221,"@ramboetz @DonAdam68 Payah.... ",negative,aniesbaswedan
1242757047541620736,"@Aryprasetyo85 @cadarmerah Anies bacot",negative,aniesbaswedan
1242758729310691328,"@ReestyCayah @jokowi yang salah ya Anies� Dah gitu aja, krn otak mereka secuil....😀😀😀",negative,aniesbaswedan
1242762191293403136,"Trs beli bmw 520 nya nge buzzer gitu  buzzer in anies & pekaes? Dokter itu ada kode etik nya goblok� Masa gara2 kegoblokan dia, dia ga mau terima Pasien..lagak nya kyk yang paling bnr aja jd dokter",negative,aniesbaswedan
1242763506052550656,"@SatwaDunia Heh GOBLOK anak haram https//t.co/k7YSy0z9az",negative,aniesbaswedan
1242779571558047745,"Anjing kau...nyerang terus",negative,aniesbaswedan
1242783814474063872,"Kadrun aneh goblok",negative,aniesbaswedan
1242789405594509314,"lu mau ancurin karirnya? walkot dibully msh dalam bahasa halus lu marah, krn idola atau krn kebenaran? gub anies dibully dgn gilaan, lu ga punya energi buat ngbela?",negative,aniesbaswedan
1242795182422200320,"Bukan benci pribadinya, tetapi gak becus kerjanya ... Jaman sudah canggih, cek aja history-nya ... BANYAKKKK .... ",negative,aniesbaswedan
1242804581542682624,"@mas__piyuuu Salah nya Anies kenapa ga lockdown",negative,aniesbaswedan
1242806435320193026,"Social Distancing Versi #4niesGakBecusKerja yang ‘Gak Bener’ #GubernurTerbodoh https//t.co/JfFqNrTINB via @suaraislamco",negative,aniesbaswedan
1242809146006597633,"cebong lo",negative,aniesbaswedan
1242814497766518785,"BODOH ANDA YA, kadrun",negative,aniesbaswedan
1242828412034502663,"jangan disamain lah bego jauh, bully aja sono",negative,aniesbaswedan
1242829783404171271,"@RezaWtp @WisnuRamadi @VostokMerah Ye itu tugasnya warga Banten buat bully gubernur nya biar kerja. Biar sadar kalo ga berguna",negative,aniesbaswedan
1242842175819243526,"@nasution_lokot @aniesbaswedan @DonAdam68 @EnggalPMT @BNPB_Indonesia semua pokoknya salah gabener *gw anak tangsel Apellooo apelloo",negative,aniesbaswedan
1242843018685607944,"@ReestyCayah @harun_ar @jokowi Tetepa Anies lah yang di salahkan,Gudbener NKRI harus selalu di salahkan,yang presidennya kan cm plonga plongo",negative,aniesbaswedan
1242848868527517696,"INGKAR JANJI WOII!!!! MUNAFIK WOII!!!",negative,aniesbaswedan
1242850656764850177,"Apakah manusia macam Anies nggak malu punya pendukung dari kalangan manusia munafik dan bangsat kayak gitu?",negative,aniesbaswedan
1242964106123988993,"@panca66 @Alitingting2 Ada dua lagi berhala bro dari kadrun",negative,aniesbaswedan
1241406087632285696,"@WagimanDeep212 @ustadtengkuzul @aniesbaswedan Hoax sejati",negative,aniesbaswedan
1241408134880432128,"tai kerja dirumah tapi internetnya lemot payah",negative,aniesbaswedan
1241409649410076674,"@_ikan_asin @aniesbaswedan Hastagnya bikin mau muntah bacanya",negative,aniesbaswedan
1241410500769927169,"Bangsat cebong, we gak butuh follower, mau ketemu sama ane ayoo bong kapan?",negative,aniesbaswedan
1241411868075241473,"@Dennysiregar7 @wotonnie @aniesbaswedan Bagaimama ekonomi bisa tumbuh kalo orangnya sudah pada mati? Kok makin bego BuzzeRp satu ini",negative,aniesbaswedan
1241411873406251008,"@jamesmassola @aniesbaswedan #myangovernorisanidiot Parade and parade Talking Bullshit No Action Talk Only",negative,aniesbaswedan
1241414195255492613,"@WagimanDeep212 @ustadtengkuzul @aniesbaswedan Orang dungu pasti asal posting 😂😂😂",negative,aniesbaswedan
1241417343349055488,"@_ikan_asin @aniesbaswedan Lebih takut Color nona daripada TBC . Dungu...!!! . https//t.co/zuVpZSp69v",negative,aniesbaswedan
1241423468324737024,"pencitraan live mulu payah anda, korupsi apbd ",negative,aniesbaswedan
1241426331880919040,"@_ikan_asin @aniesbaswedan Tolol malah korupsi",negative,aniesbaswedan
1241426066993893377,"@no_micin99 @_ikan_asin @aniesbaswedan Tololnya elo udah tau kerja minimal buat pilihan",negative,aniesbaswedan
1241427164420952070,"Tai",negative,aniesbaswedan
1241428241757253632,"Tp masalahnya anda menuduh sy dibayar itu. Itu yang mbedakan Buzzer baik & Jahat. Menerima bayaran utk sebuah idealisme itu murahan.",negative,aniesbaswedan
1241429210620542976,"pikirkan orang kecil apabila mau lockdown pak, mana bantuan buat kami pak,omongan doang",negative,aniesbaswedan
1241433893808439297,"payah kadrun ga kasih solusi",negative,aniesbaswedan
1241439428788105216,"@TsamaraDKI Psi kan partai yang suka mengkritik @aniesbaswedan , tp pura2 bego terhadap segala kebijakan si MUKIDI,… https//t.co/s3WUeiprwv",negative,aniesbaswedan
1241440688169943040,"@RantyCapung @doprico @Dennysiregar7 @aniesbaswedan Taek lu, sok peduli,",negative,aniesbaswedan
1241441085240389633,"@Dennysiregar7 @wotonnie @aniesbaswedan Lo pikir dengan elo bacod semua bakal lebih baik? ",negative,aniesbaswedan
1241442943648464896,"@Nazta08 @Dennysiregar7 @wotonnie @aniesbaswedan Tolol sejunjungan 😅",negative,aniesbaswedan
1241443738620014594,"@KakekHalal @aniesbaswedan Biar mantannya liat muka dia x anjenk",negative,aniesbaswedan
1241447088006656000,"@karmatiranda @geiszchalifah Dongo laknat bacot lu kemana waktu zaman ahok banyak pohon di tebang.. ",negative,aniesbaswedan
1241453828932853767,"@Detektif_Ngibul @aniesbaswedan @jokowi Pengen ngomong TAEEEKKKKK",negative,aniesbaswedan
1241456088634949632,"@Dennysiregar7 @wotonnie @aniesbaswedan Dongo akut si Densi",negative,aniesbaswedan
1241463135367622657,"telat kenapa baru sekarang tai",negative,aniesbaswedan
1241470842636132352,"@ajirangi06 @aniesbaswedan Maaf emosi liat kelakuan gubernur jkt",negative,aniesbaswedan
1241494543557480448,"tidak ada solusi yang bagus payah",negative,aniesbaswedan
1241496173891862528,"Kebodohan kembali diulang oleh Pemprov. DKI Jakarta.",negative,aniesbaswedan
1241499422934142979,"tidak sesuai realitanya goblok",negative,aniesbaswedan
1241499904435871744,"@adiansyahdompu @fadlizon @jokowi @aniesbaswedan dan ketika bukan org Jakarta menilai Gubernurnya adalah  GUOOOBLLO… https//t.co/IvLj5yHYLx",negative,aniesbaswedan
1238976305040723968,"@WUKWUUUW @IsoWira @mas__piyuuu @aniesbaswedan Lagi2 ada manusia bodoh di medsos hahaha. Kuper oh kuper hidup",negative,aniesbaswedan
1238975014759575553,"@faizalassegaf @ruhutsitompul @aniesbaswedan Semua orang goblok dan tolol yahhh.....",negative,aniesbaswedan
1238969627264167937,"@kafiradikal @AcehSelatanSatu @jokowi @aniesbaswedan Bener banget.. pak Joko .. hindari dulu para buzzerrp laknat!! Ngabisin duit doang",negative,aniesbaswedan
1238972890847916032,"@GunRomli @aniesbaswedan Bacot lo",negative,aniesbaswedan
